Title                                                           12.07.2021 18:55
________________________________________________________________________________

Title
Evaluation Categories:

Curve Name:
  &293water-day5-30-180-5K
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]           [mg]
            975            975        106.535        111.250       -31.0961
            976            976        106.626        111.333       -31.0657
            977            977        106.712        111.417       -31.0355
            978            978        106.797        111.500       -31.0076
            979            979        106.879        111.583       -30.9816
            980            980        106.968        111.667       -30.9552
            981            981        107.061        111.750       -30.9227
            982            982        107.152        111.833       -30.8922
            983            983        107.231        111.917       -30.8631
            984            984        107.315        112.000       -30.8344
            985            985        107.397        112.083       -30.8051
            986            986        107.483        112.167       -30.7803
            987            987        107.564        112.250        -30.752
            988            988        107.645        112.333       -30.7248
            989            989        107.742        112.417       -30.6982
            990            990        107.828        112.500       -30.6669
            991            991        107.913        112.583       -30.6395
            992            992        107.998        112.667       -30.6119
            993            993        108.081        112.750       -30.5859
            994            994        108.177        112.833       -30.5598
            995            995        108.258        112.917       -30.5294
            996            996        108.343        113.000       -30.4986
            997            997        108.426        113.083       -30.4706
            998            998        108.508        113.167       -30.4482
            999            999        108.590        113.250       -30.4197
           1000           1000        108.686        113.333       -30.3899
           1001           1001        108.767        113.417       -30.3615
           1002           1002        108.854        113.500       -30.3311
           1003           1003        108.946        113.583       -30.3016
           1004           1004        109.040        113.667       -30.2719
           1005           1005        109.115        113.750       -30.2426
           1006           1006        109.198        113.833       -30.2151
           1007           1007        109.288        113.917        -30.186
           1008           1008        109.380        114.000       -30.1566
           1009           1009        109.460        114.083       -30.1263
           1010           1010        109.540        114.167       -30.0965
           1011           1011        109.629        114.250       -30.0658
           1012           1012        109.723        114.333       -30.0355
           1013           1013        109.805        114.417       -30.0058
           1014           1014        109.896        114.500       -29.9739
           1015           1015        109.980        114.583       -29.9449
           1016           1016        110.063        114.667       -29.9167
           1017           1017        110.151        114.750       -29.8902
           1018           1018        110.240        114.833       -29.8613
           1019           1019        110.322        114.917       -29.8309
           1020           1020        110.413        115.000       -29.8009
           1021           1021        110.496        115.083       -29.7715
           1022           1022        110.578        115.167       -29.7442
           1023           1023        110.664        115.250       -29.7148
           1024           1024        110.753        115.333        -29.683
           1025           1025        110.833        115.417       -29.6488
           1026           1026        110.920        115.500       -29.6147
           1027           1027        111.016        115.583        -29.583
           1028           1028        111.105        115.667        -29.552
           1029           1029        111.182        115.750       -29.5204
           1030           1030        111.272        115.833       -29.4909
           1031           1031        111.357        115.917       -29.4613
           1032           1032        111.446        116.000       -29.4316
           1033           1033        111.540        116.083       -29.4012
           1034           1034        111.619        116.167       -29.3717
           1035           1035        111.706        116.250        -29.344
           1036           1036        111.785        116.333       -29.3183
           1037           1037        111.877        116.417       -29.2924
           1038           1038        111.954        116.500        -29.274
           1039           1039        112.043        116.583       -29.2512
           1040           1040        112.128        116.667       -29.2261
           1041           1041        112.217        116.750       -29.1999
           1042           1042        112.298        116.833       -29.1726
           1043           1043        112.388        116.917       -29.1457
           1044           1044        112.466        117.000       -29.1204
           1045           1045        112.552        117.083        -29.097
           1046           1046        112.642        117.167       -29.0728
           1047           1047        112.721        117.250        -29.044
           1048           1048        112.808        117.333       -29.0118
           1049           1049        112.897        117.417       -28.9791
           1050           1050        112.986        117.500       -28.9467
           1051           1051        113.079        117.583       -28.9097
           1052           1052        113.160        117.667       -28.8782
           1053           1053        113.236        117.750         -28.85
           1054           1054        113.325        117.833       -28.8229
           1055           1055        113.416        117.917       -28.7873
           1056           1056        113.511        118.000       -28.7564
           1057           1057        113.600        118.083       -28.7281
           1058           1058        113.681        118.167       -28.6996
           1059           1059        113.775        118.250       -28.6709
           1060           1060        113.852        118.333       -28.6392
           1061           1061        113.932        118.417       -28.6099
           1062           1062        114.018        118.500       -28.5827
           1063           1063        114.102        118.583       -28.5594
           1064           1064        114.203        118.667       -28.5315
           1065           1065        114.273        118.750        -28.504
           1066           1066        114.360        118.833       -28.4782
           1067           1067        114.446        118.917       -28.4506
           1068           1068        114.544        119.000       -28.4238
           1069           1069        114.627        119.083       -28.3958
           1070           1070        114.709        119.167       -28.3669
           1071           1071        114.785        119.250       -28.3424
           1072           1072        114.875        119.333       -28.3135
           1073           1073        114.966        119.417       -28.2848
           1074           1074        115.047        119.500       -28.2576
           1075           1075        115.129        119.583       -28.2294
           1076           1076        115.215        119.667       -28.2006
           1077           1077        115.306        119.750        -28.169
           1078           1078        115.394        119.833        -28.136
           1079           1079        115.486        119.917       -28.0971
           1080           1080        115.566        120.000       -28.0631
           1081           1081        115.656        120.083       -28.0298
           1082           1082        115.735        120.167       -27.9973
           1083           1083        115.821        120.250       -27.9656
           1084           1084        115.897        120.333       -27.9367
           1085           1085        115.997        120.417       -27.9072
           1086           1086        116.088        120.500       -27.8764
           1087           1087        116.174        120.583       -27.8447
           1088           1088        116.253        120.667       -27.8113
           1089           1089        116.348        120.750       -27.7817
           1090           1090        116.431        120.833       -27.7534
           1091           1091        116.511        120.917       -27.7249
           1092           1092        116.602        121.000       -27.6997
           1093           1093        116.685        121.083       -27.6701
           1094           1094        116.767        121.167       -27.6404
           1095           1095        116.862        121.250       -27.6111
           1096           1096        116.948        121.333       -27.5794
           1097           1097        117.031        121.417       -27.5494
           1098           1098        117.113        121.500       -27.5188
           1099           1099        117.200        121.583       -27.4873
           1100           1100        117.291        121.667       -27.4586
           1101           1101        117.374        121.750       -27.4314
           1102           1102        117.471        121.833       -27.4046
           1103           1103        117.549        121.917       -27.3773
           1104           1104        117.639        122.000       -27.3461
           1105           1105        117.723        122.083       -27.3136
           1106           1106        117.806        122.167       -27.2803
           1107           1107        117.901        122.250       -27.2449
           1108           1108        117.982        122.333       -27.2113
           1109           1109        118.062        122.417       -27.1809
           1110           1110        118.151        122.500         -27.15
           1111           1111        118.234        122.583       -27.1182
           1112           1112        118.327        122.667       -27.0785
           1113           1113        118.420        122.750       -27.0439
           1114           1114        118.503        122.833       -27.0108
           1115           1115        118.593        122.917       -26.9777
           1116           1116        118.683        123.000        -26.945
           1117           1117        118.755        123.083       -26.9212
           1118           1118        118.842        123.167       -26.8927
           1119           1119        118.931        123.250       -26.8619
           1120           1120        119.021        123.333       -26.8299
           1121           1121        119.110        123.417       -26.8004
           1122           1122        119.188        123.500       -26.7723
           1123           1123        119.280        123.583       -26.7436
           1124           1124        119.367        123.667       -26.7143
           1125           1125        119.443        123.750        -26.691
           1126           1126        119.526        123.833       -26.6653
           1127           1127        119.622        123.917       -26.6391
           1128           1128        119.713        124.000        -26.612
           1129           1129        119.794        124.083       -26.5785
           1130           1130        119.878        124.167       -26.5469
           1131           1131        119.956        124.250       -26.5154
           1132           1132        120.051        124.333       -26.4843
           1133           1133        120.138        124.417       -26.4551
           1134           1134        120.217        124.500       -26.4264
           1135           1135        120.306        124.583       -26.3972
           1136           1136        120.388        124.667       -26.3659
           1137           1137        120.486        124.750       -26.3324
           1138           1138        120.573        124.833        -26.301
           1139           1139        120.655        124.917       -26.2698
           1140           1140        120.745        125.000       -26.2392
           1141           1141        120.826        125.083       -26.2109
           1142           1142        120.913        125.167       -26.1838
           1143           1143        121.001        125.250       -26.1585
           1144           1144        121.086        125.333       -26.1329
           1145           1145        121.173        125.417       -26.1051
           1146           1146        121.256        125.500        -26.077
           1147           1147        121.347        125.583       -26.0505
           1148           1148        121.429        125.667       -26.0259
           1149           1149        121.516        125.750       -26.0034
           1150           1150        121.602        125.833       -25.9757
           1151           1151        121.679        125.917       -25.9474
           1152           1152        121.766        126.000       -25.9193
           1153           1153        121.854        126.083       -25.8923
           1154           1154        121.940        126.167       -25.8634
           1155           1155        122.034        126.250       -25.8321
           1156           1156        122.111        126.333       -25.7984
           1157           1157        122.195        126.417       -25.7624
           1158           1158        122.284        126.500       -25.7312
           1159           1159        122.379        126.583       -25.7018
           1160           1160        122.459        126.667       -25.6708
           1161           1161        122.542        126.750       -25.6311
           1162           1162        122.636        126.833       -25.5959
           1163           1163        122.715        126.917       -25.5621
           1164           1164        122.813        127.000       -25.5279
           1165           1165        122.899        127.083       -25.4947
           1166           1166        122.983        127.167       -25.4647
           1167           1167        123.062        127.250       -25.4346
           1168           1168        123.141        127.333       -25.4039
           1169           1169        123.244        127.417       -25.3782
           1170           1170        123.328        127.500        -25.349
           1171           1171        123.415        127.583       -25.3209
           1172           1172        123.498        127.667       -25.2949
           1173           1173        123.586        127.750        -25.274
           1174           1174        123.663        127.833       -25.2465
           1175           1175        123.754        127.917       -25.2193
           1176           1176        123.841        128.000       -25.1938
           1177           1177        123.922        128.083       -25.1683
           1178           1178        124.012        128.167       -25.1412
           1179           1179        124.102        128.250       -25.1132
           1180           1180        124.179        128.333       -25.0858
           1181           1181        124.264        128.417       -25.0591
           1182           1182        124.357        128.500       -25.0289
           1183           1183        124.448        128.583       -24.9992
           1184           1184        124.531        128.667       -24.9705
           1185           1185        124.615        128.750       -24.9424
           1186           1186        124.699        128.833       -24.9141
           1187           1187        124.791        128.917        -24.886
           1188           1188        124.876        129.000       -24.8586
           1189           1189        124.962        129.083       -24.8319
           1190           1190        125.047        129.167       -24.8047
           1191           1191        125.136        129.250       -24.7785
           1192           1192        125.220        129.333        -24.751
           1193           1193        125.308        129.417       -24.7237
           1194           1194        125.391        129.500       -24.7001
           1195           1195        125.477        129.583       -24.6745
           1196           1196        125.565        129.667         -24.65
           1197           1197        125.647        129.750        -24.625
           1198           1198        125.739        129.833       -24.5993
           1199           1199        125.811        129.917       -24.5725
           1200           1200        125.904        130.000       -24.5443
           1201           1201        125.993        130.083       -24.5174
           1202           1202        126.073        130.167       -24.4888
           1203           1203        126.162        130.250       -24.4607
           1204           1204        126.250        130.333       -24.4346
           1205           1205        126.327        130.417       -24.4095
           1206           1206        126.421        130.500       -24.3816
           1207           1207        126.503        130.583       -24.3553
           1208           1208        126.597        130.667       -24.3285
           1209           1209        126.681        130.750       -24.3009
           1210           1210        126.763        130.833       -24.2731
           1211           1211        126.855        130.917       -24.2454
           1212           1212        126.935        131.000       -24.2193
           1213           1213        127.019        131.083        -24.196
           1214           1214        127.109        131.167       -24.1737
           1215           1215        127.189        131.250       -24.1479
           1216           1216        127.282        131.333        -24.121
           1217           1217        127.368        131.417        -24.094
           1218           1218        127.460        131.500       -24.0662
           1219           1219        127.545        131.583       -24.0393
           1220           1220        127.627        131.667       -24.0135
           1221           1221        127.713        131.750       -23.9879
           1222           1222        127.787        131.833       -23.9615
           1223           1223        127.884        131.917        -23.934
           1224           1224        127.969        132.000       -23.9058
           1225           1225        128.055        132.083       -23.8768
           1226           1226        128.140        132.167       -23.8481
           1227           1227        128.232        132.250       -23.8177
           1228           1228        128.313        132.333       -23.7913
           1229           1229        128.399        132.417       -23.7676
           1230           1230        128.482        132.500       -23.7437
           1231           1231        128.575        132.583       -23.7179
           1232           1232        128.655        132.667       -23.6928
           1233           1233        128.747        132.750       -23.6669
           1234           1234        128.832        132.833       -23.6402
           1235           1235        128.917        132.917       -23.6189
           1236           1236        129.004        133.000       -23.5927
           1237           1237        129.082        133.083       -23.5648
           1238           1238        129.164        133.167        -23.537
           1239           1239        129.254        133.250       -23.5099
           1240           1240        129.337        133.333        -23.484
           1241           1241        129.424        133.417       -23.4579
           1242           1242        129.519        133.500       -23.4297
           1243           1243        129.603        133.583       -23.3955
           1244           1244        129.688        133.667        -23.363
           1245           1245        129.777        133.750         -23.33
           1246           1246        129.868        133.833       -23.2958
           1247           1247        129.947        133.917        -23.263
           1248           1248        130.030        134.000       -23.2327
           1249           1249        130.111        134.083        -23.203
           1250           1250        130.208        134.167       -23.1736
           1251           1251        130.289        134.250       -23.1435
           1252           1252        130.387        134.333       -23.1103
           1253           1253        130.471        134.417       -23.0789
           1254           1254        130.564        134.500       -23.0476
           1255           1255        130.644        134.583        -23.017
           1256           1256        130.728        134.667       -22.9981
           1257           1257        130.810        134.750       -22.9748
           1258           1258        130.895        134.833       -22.9507
           1259           1259        130.982        134.917       -22.9283
           1260           1260        131.063        135.000        -22.905
           1261           1261        131.151        135.083         -22.88
           1262           1262        131.244        135.167       -22.8568
           1263           1263        131.334        135.250       -22.8347
           1264           1264        131.413        135.333       -22.8122
           1265           1265        131.493        135.417       -22.7857
           1266           1266        131.583        135.500       -22.7573
           1267           1267        131.665        135.583       -22.7289
           1268           1268        131.748        135.667       -22.6998
           1269           1269        131.846        135.750       -22.6704
           1270           1270        131.927        135.833       -22.6408
           1271           1271        132.001        135.917       -22.6103
           1272           1272        132.096        136.000       -22.5726
           1273           1273        132.190        136.083       -22.5372
           1274           1274        132.279        136.167       -22.5036
           1275           1275        132.363        136.250       -22.4721
           1276           1276        132.445        136.333       -22.4388
           1277           1277        132.529        136.417       -22.4068
           1278           1278        132.623        136.500       -22.3754
           1279           1279        132.705        136.583       -22.3456
           1280           1280        132.788        136.667       -22.3155
           1281           1281        132.885        136.750       -22.2848
           1282           1282        132.971        136.833       -22.2549
           1283           1283        133.053        136.917       -22.2256
           1284           1284        133.132        137.000        -22.196
           1285           1285        133.218        137.083       -22.1735
           1286           1286        133.311        137.167       -22.1474
           1287           1287        133.390        137.250       -22.1201
           1288           1288        133.481        137.333       -22.0932
           1289           1289        133.564        137.417       -22.0651
           1290           1290        133.651        137.500       -22.0383
           1291           1291        133.731        137.583       -22.0115
           1292           1292        133.818        137.667       -21.9829
           1293           1293        133.909        137.750       -21.9572
           1294           1294        133.989        137.833       -21.9339
           1295           1295        134.081        137.917       -21.9127
           1296           1296        134.161        138.000       -21.8912
           1297           1297        134.251        138.083       -21.8673
           1298           1298        134.334        138.167       -21.8444
           1299           1299        134.419        138.250       -21.8194
           1300           1300        134.510        138.333       -21.7909
           1301           1301        134.599        138.417       -21.7639
           1302           1302        134.678        138.500       -21.7369
           1303           1303        134.758        138.583       -21.7108
           1304           1304        134.843        138.667       -21.6853
           1305           1305        134.937        138.750       -21.6594
           1306           1306        135.024        138.833       -21.6343
           1307           1307        135.101        138.917       -21.6114
           1308           1308        135.200        139.000       -21.5896
           1309           1309        135.289        139.083       -21.5604
           1310           1310        135.371        139.167       -21.5367
           1311           1311        135.455        139.250       -21.5138
           1312           1312        135.542        139.333       -21.4917
           1313           1313        135.623        139.417       -21.4812
           1314           1314        135.713        139.500       -21.4634
           1315           1315        135.796        139.583       -21.4433
           1316           1316        135.878        139.667       -21.4232
           1317           1317        135.966        139.750       -21.4043
           1318           1318        136.049        139.833       -21.3843
           1319           1319        136.133        139.917       -21.3644
           1320           1320        136.225        140.000       -21.3439
           1321           1321        136.305        140.083       -21.3221
           1322           1322        136.392        140.167       -21.2998
           1323           1323        136.474        140.250       -21.2756
           1324           1324        136.564        140.333       -21.2501
           1325           1325        136.648        140.417       -21.2246
           1326           1326        136.734        140.500       -21.1993
           1327           1327        136.820        140.583       -21.1738
           1328           1328        136.904        140.667       -21.1497
           1329           1329        136.991        140.750       -21.1254
           1330           1330        137.080        140.833       -21.1027
           1331           1331        137.167        140.917       -21.0805
           1332           1332        137.260        141.000       -21.0575
           1333           1333        137.339        141.083       -21.0321
           1334           1334        137.426        141.167        -21.007
           1335           1335        137.515        141.250       -20.9814
           1336           1336        137.600        141.333       -20.9562
           1337           1337        137.673        141.417       -20.9372
           1338           1338        137.763        141.500       -20.9128
           1339           1339        137.842        141.583       -20.8871
           1340           1340        137.937        141.667       -20.8627
           1341           1341        138.025        141.750       -20.8337
           1342           1342        138.108        141.833       -20.8072
           1343           1343        138.196        141.917       -20.7793
           1344           1344        138.280        142.000       -20.7511
           1345           1345        138.367        142.083       -20.7221
           1346           1346        138.448        142.167       -20.6911
           1347           1347        138.541        142.250       -20.6606
           1348           1348        138.623        142.333       -20.6303
           1349           1349        138.707        142.417       -20.5993
           1350           1350        138.787        142.500        -20.569
           1351           1351        138.885        142.583       -20.5391
           1352           1352        138.971        142.667       -20.5093
           1353           1353        139.059        142.750       -20.4811
           1354           1354        139.149        142.833       -20.4464
           1355           1355        139.232        142.917       -20.4145
           1356           1356        139.318        143.000       -20.3877
           1357           1357        139.405        143.083       -20.3639
           1358           1358        139.486        143.167       -20.3442
           1359           1359        139.570        143.250       -20.3183
           1360           1360        139.665        143.333       -20.2911
           1361           1361        139.742        143.417       -20.2654
           1362           1362        139.831        143.500       -20.2403
           1363           1363        139.920        143.583       -20.2143
           1364           1364        140.007        143.667         -20.19
           1365           1365        140.079        143.750       -20.1654
           1366           1366        140.162        143.833       -20.1377
           1367           1367        140.256        143.917       -20.1109
           1368           1368        140.350        144.000       -20.0856
           1369           1369        140.427        144.083       -20.0599
           1370           1370        140.513        144.167       -20.0306
           1371           1371        140.609        144.250       -20.0052
           1372           1372        140.684        144.333       -19.9802
           1373           1373        140.769        144.417       -19.9558
           1374           1374        140.865        144.500       -19.9322
           1375           1375        140.952        144.583       -19.9081
           1376           1376        141.031        144.667        -19.885
           1377           1377        141.115        144.750       -19.8632
           1378           1378        141.202        144.833       -19.8421
           1379           1379        141.287        144.917       -19.8255
           1380           1380        141.371        145.000       -19.8041
           1381           1381        141.461        145.083       -19.7818
           1382           1382        141.540        145.167       -19.7586
           1383           1383        141.624        145.250       -19.7364
           1384           1384        141.715        145.333       -19.7136
           1385           1385        141.795        145.417       -19.6927
           1386           1386        141.882        145.500       -19.6727
           1387           1387        141.963        145.583       -19.6525
           1388           1388        142.057        145.667       -19.6316
           1389           1389        142.139        145.750       -19.6096
           1390           1390        142.229        145.833       -19.5877
           1391           1391        142.314        145.917       -19.5691
           1392           1392        142.400        146.000       -19.5506
           1393           1393        142.484        146.083       -19.5295
           1394           1394        142.570        146.167        -19.507
           1395           1395        142.648        146.250        -19.491
           1396           1396        142.737        146.333       -19.4705
           1397           1397        142.831        146.417       -19.4482
           1398           1398        142.910        146.500       -19.4261
           1399           1399        142.994        146.583       -19.4019
           1400           1400        143.071        146.667       -19.3801
           1401           1401        143.165        146.750       -19.3573
           1402           1402        143.257        146.833       -19.3335
           1403           1403        143.337        146.917       -19.3054
           1404           1404        143.420        147.000       -19.2825
           1405           1405        143.514        147.083       -19.2628
           1406           1406        143.598        147.167       -19.2443
           1407           1407        143.683        147.250       -19.2234
           1408           1408        143.768        147.333       -19.2027
           1409           1409        143.847        147.417        -19.183
           1410           1410        143.938        147.500       -19.1639
           1411           1411        144.024        147.583       -19.1442
           1412           1412        144.109        147.667       -19.1299
           1413           1413        144.189        147.750       -19.1098
           1414           1414        144.271        147.833       -19.0852
           1415           1415        144.361        147.917       -19.0599
           1416           1416        144.453        148.000       -19.0347
           1417           1417        144.534        148.083       -19.0125
           1418           1418        144.617        148.167       -18.9898
           1419           1419        144.705        148.250       -18.9664
           1420           1420        144.787        148.333       -18.9404
           1421           1421        144.877        148.417       -18.9188
           1422           1422        144.968        148.500       -18.8969
           1423           1423        145.061        148.583        -18.874
           1424           1424        145.141        148.667       -18.8528
           1425           1425        145.223        148.750       -18.8316
           1426           1426        145.314        148.833       -18.8099
           1427           1427        145.397        148.917       -18.7886
           1428           1428        145.481        149.000       -18.7728
           1429           1429        145.565        149.083       -18.7508
           1430           1430        145.648        149.167       -18.7242
           1431           1431        145.745        149.250       -18.6971
           1432           1432        145.819        149.333       -18.6698
           1433           1433        145.907        149.417       -18.6424
           1434           1434        145.994        149.500       -18.6158
           1435           1435        146.083        149.583       -18.5899
           1436           1436        146.162        149.667       -18.5573
           1437           1437        146.250        149.750       -18.5289
           1438           1438        146.345        149.833        -18.501
           1439           1439        146.440        149.917       -18.4737
           1440           1440        146.516        150.000       -18.4433
           1441           1441        146.602        150.083       -18.4165
           1442           1442        146.693        150.167       -18.3928
           1443           1443        146.770        150.250       -18.3705
           1444           1444        146.862        150.333       -18.3501
           1445           1445        146.941        150.417       -18.3251
           1446           1446        147.034        150.500       -18.3002
           1447           1447        147.119        150.583       -18.2759
           1448           1448        147.203        150.667       -18.2536
           1449           1449        147.289        150.750        -18.229
           1450           1450        147.376        150.833       -18.2063
           1451           1451        147.453        150.917       -18.1844
           1452           1452        147.541        151.000       -18.1629
           1453           1453        147.636        151.083       -18.1407
           1454           1454        147.720        151.167       -18.1179
           1455           1455        147.801        151.250       -18.0953
           1456           1456        147.884        151.333       -18.0712
           1457           1457        147.979        151.417       -18.0462
           1458           1458        148.064        151.500       -18.0219
           1459           1459        148.144        151.583       -17.9982
           1460           1460        148.228        151.667       -17.9756
           1461           1461        148.310        151.750        -17.951
           1462           1462        148.401        151.833       -17.9282
           1463           1463        148.485        151.917       -17.9063
           1464           1464        148.575        152.000       -17.8785
           1465           1465        148.663        152.083       -17.8543
           1466           1466        148.745        152.167       -17.8327
           1467           1467        148.835        152.250       -17.8111
           1468           1468        148.914        152.333       -17.7903
           1469           1469        149.010        152.417        -17.769
           1470           1470        149.087        152.500       -17.7471
           1471           1471        149.172        152.583       -17.7233
           1472           1472        149.258        152.667       -17.7022
           1473           1473        149.349        152.750        -17.677
           1474           1474        149.434        152.833       -17.6532
           1475           1475        149.512        152.917       -17.6306
           1476           1476        149.603        153.000       -17.6087
           1477           1477        149.689        153.083       -17.5811
           1478           1478        149.773        153.167       -17.5555
           1479           1479        149.865        153.250       -17.5311
           1480           1480        149.949        153.333       -17.5074
           1481           1481        150.037        153.417       -17.4807
           1482           1482        150.125        153.500       -17.4564
           1483           1483        150.203        153.583       -17.4328
           1484           1484        150.291        153.667       -17.4086
           1485           1485        150.374        153.750       -17.3855
           1486           1486        150.464        153.833       -17.3603
           1487           1487        150.553        153.917       -17.3342
           1488           1488        150.632        154.000       -17.3084
           1489           1489        150.723        154.083       -17.2861
           1490           1490        150.809        154.167       -17.2647
           1491           1491        150.891        154.250       -17.2424
           1492           1492        150.978        154.333       -17.2192
           1493           1493        151.070        154.417       -17.1953
           1494           1494        151.152        154.500       -17.1711
           1495           1495        151.237        154.583       -17.1456
           1496           1496        151.326        154.667       -17.1193
           1497           1497        151.403        154.750       -17.0985
           1498           1498        151.485        154.833       -17.0747
           1499           1499        151.573        154.917       -17.0496
           1500           1500        151.660        155.000       -17.0246
           1501           1501        151.747        155.083       -16.9991
           1502           1502        151.836        155.167       -16.9765
           1503           1503        151.922        155.250       -16.9521
           1504           1504        152.014        155.333       -16.9267
           1505           1505        152.100        155.417       -16.9013
           1506           1506        152.184        155.500       -16.8761
           1507           1507        152.261        155.583       -16.8496
           1508           1508        152.355        155.667       -16.8242
           1509           1509        152.436        155.750       -16.7984
           1510           1510        152.512        155.833       -16.7776
           1511           1511        152.606        155.917        -16.752
           1512           1512        152.699        156.000        -16.724
           1513           1513        152.785        156.083       -16.6947
           1514           1514        152.862        156.167        -16.658
           1515           1515        152.959        156.250       -16.6268
           1516           1516        153.037        156.333       -16.5991
           1517           1517        153.126        156.417       -16.5727
           1518           1518        153.208        156.500       -16.5454
           1519           1519        153.293        156.583       -16.5195
           1520           1520        153.386        156.667       -16.4941
           1521           1521        153.478        156.750       -16.4681
           1522           1522        153.564        156.833       -16.4426
           1523           1523        153.649        156.917       -16.4173
           1524           1524        153.730        157.000       -16.3934
           1525           1525        153.813        157.083       -16.3705
           1526           1526        153.893        157.167        -16.358
           1527           1527        153.984        157.250       -16.3363
           1528           1528        154.062        157.333       -16.3126
           1529           1529        154.154        157.417       -16.2905
           1530           1530        154.237        157.500       -16.2686
           1531           1531        154.328        157.583       -16.2474
           1532           1532        154.410        157.667       -16.2273
           1533           1533        154.496        157.750       -16.2081
           1534           1534        154.578        157.833       -16.1899
           1535           1535        154.668        157.917       -16.1707
           1536           1536        154.761        158.000       -16.1504
           1537           1537        154.841        158.083       -16.1304
           1538           1538        154.923        158.167       -16.1133
           1539           1539        155.012        158.250       -16.0922
           1540           1540        155.098        158.333       -16.0709
           1541           1541        155.178        158.417       -16.0498
           1542           1542        155.266        158.500       -16.0278
           1543           1543        155.352        158.583       -16.0006
           1544           1544        155.437        158.667       -15.9787
           1545           1545        155.525        158.750        -15.958
           1546           1546        155.611        158.833        -15.937
           1547           1547        155.696        158.917        -15.909
           1548           1548        155.785        159.000       -15.8844
           1549           1549        155.870        159.083       -15.8627
           1550           1550        155.954        159.167        -15.842
           1551           1551        156.046        159.250       -15.8192
           1552           1552        156.130        159.333       -15.7983
           1553           1553        156.208        159.417       -15.7788
           1554           1554        156.296        159.500       -15.7602
           1555           1555        156.386        159.583        -15.742
           1556           1556        156.475        159.667       -15.7209
           1557           1557        156.555        159.750       -15.6981
           1558           1558        156.636        159.833       -15.6743
           1559           1559        156.729        159.917       -15.6557
